Identifiant;CUM360;GAS360;Category;Anonymised PROD_DT;Anonymised COMP_DT;Anonymised SPUD_DT;Anonymised X Coordinate;Anonymised Y Coordinate;Avg(LATERAL_LENGTH) for;Avg(TOTAL_TVD) for;Avg(TOTAL_MD) for;production Days;Avg(ISIP_(Instant_Shut-in_Pressure_psi)) for;Sum(Total_Clean_Volume_Pumped_(bbl)) for;Avg(Frac_Gradient_(psi/ft)) for;Avg(Breakdown_Pressure_(psi)) for;Avg(Final_(Post_Treatment_Shut-in_Pressure_psi)) for;Avg(Pre_Treatment_Shut-in_Pressure_(psi)) for;Avg(Min_ reat_Rate_(bpm)) for;Avg(Max_Treat_Rate_(bpm)) for;Avg(Avg_Treat_Rate_(bpm)) for;Avg(Min_Treat_Pressure_(psi)) for;Avg(Max_Treat_Pressure_(psi)) for;Avg(Avg_Treat_Pressure_(psi)) for;Sum(Proppant_In Formation (lb)) for;Avg(Entered_ Shot_ Total) for;Avg(Shot_ Density_ shots/ft) for;Avg(Stage_ Length_(Calculated Field)) for;Avg(Total_ No_ of Perfs) for;Avg(NO_ of_ STAGES) for;Avg(Vp_PT_PLEASANT) for;Avg(VTOC_UTICA) for;Avg(GIPTOT_(bcf/section)_UTICA) for;Avg(SW) for;Avg(PAYFLAG_(NTG)) for;Avg(YOUNG'S_MODULUS_PT_PLEASANT) for;Avg(POISSON_RATIO_PT_PLEASANT) for;Avg(FRACTURE_TOUGHNESS) for;Avg(GIPTOT_(bcf/section)_PT_PLEASANT) for;Avg(NPHI_PT_PLEASANT) for;Avg(THICKNESS_PT_PLEASANT) for;Avg(MATURITY_PT_ PLEASANT) for;Avg(UPLIFT_MAGNITUDE_ PT_PLEASANT) for;Avg(MAX_DEPTH_BURIAL_PT_PLEASANT) for;Avg(TEMP_ANAMOLY_PT_PLEASANT) for;Avg(TEMP_PT_PLEASANT) for;Avg(VS_PT_PLEASANT) for;Avg(MHS_PT_PLEASANT_(Min_Horz_Stress)) for;Avg(RESISTIVITY_PT_PLEASANT) for;Avg(GR_PT_PLEASANT) for;Avg(VCLAY_UTICA) for;Avg(VTOC_PT_PLEASANT) for;Avg(VCARB_PT_PLEASANT) for;Avg(VCLAY_PT_PLEASANT) for;Avg(POROSITY FROM DENSITY LOGS) for;Surf X             SP OH-N 27;Surf Y             SP OH-N 27;Proppant per foot;Clusters;Cluster spacing
315;0,104642434;-0,024433892;3H;14947;14947;14596;0,725236862;0,337706532;0,549425091;0,389162344;0,124336;-1,816069149;0,408605353;0,103386193;0,391433468;2,156468132;0,360761169;1,290556973;-1,769816746;-1,038811424;-0,836910953;0,458591412;1,069693788;0,038145342;0,317587718;0,067969042;0,903567949;-0,313410086;0,825486616;1,089983838;0,318609721;-0,607422926;-0,425723037;-1,019308129;1,700303253;-1,79816819;0,144005322;1,626490812;1,668730252;-0,113655636;0,68242867;0,020770966;-0,775107076;-0,688247489;0,347550047;0,411751863;0,318609721;0,489769327;-1,256703515;-0,970306666;1,648322431;-1,369303426;-0,426925241;2,093716979;-0,136065205;0,46527743;0,239144305;-0,167278697;-0,693906603;-0,248822209
316;2,57642744;2,181388166;6H;12677;12677;12478;0,375435708;0,994239826;-1,426805996;1,661561839;0,334847156;-0,220334977;0,799106769;-0,504889275;0,556539935;-0,71141041;;0,839260663;0,477639716;0,207854544;0,728215726;-0,398040595;-2,846945225;-1,3892034;-1,086480527;0,91822092;-0,939005172;-0,316501458;-0,486610425;0,107150954;1,533120416;-1,326922279;0,126476721;-1,019308129;-0,451913068;-1,210353513;0,144005322;-0,507857688;-0,195335472;0,219027087;-0,0156679;1,052216803;-1,973247403;-0,688694669;0,819775332;1,455322585;1,533120416;-0,381266318;0,495202037;0,004421585;0,50774617;1,448943932;-1,709836138;-1,419041439;1,501634324;0,905076428;-0,697102534;0,056361013;-0,693906603;-0,251726651
317;-1,444463663;6,641049267;8H;-27343;-27343;14111;2,984432948;1,513007242;;1,695243003;2,474542694;-3,440046404;1,404397469;1,808051201;1,246181019;0,048769459;1,992693732;0,598699094;0,164322591;-0,141161253;-0,07784665;1,527002007;1,069808969;1,646807317;1,769840622;0,91822092;-0,939005172;#N/A;2,137583656;2,072816723;;;;;;;;;;;;;;;;;;;;;;;;;;3,139195097;0,725978699;;-0,693906603;
318;0,31040257;0,146328318;0H;15041;15041;14816;-0,035113428;-0,694821756;4,98545103;-0,733543092;3,50604736;-1,175892608;0,264105036;12,81875409;0,649958125;-1,796725731;0,120585674;0,893295761;-0,428599124;0,213938184;0,626456296;0,617028507;0,645697758;0,645269477;12,14151551;-0,782282835;0,903567949;-0,424404477;11,6502872;9,198355136;-0,433800284;-0,526596369;-0,560959874;-0,805795882;1,067380073;-0,540093508;0,144005322;1,23423865;0,474536369;1,153590678;-0,003893141;0,186252499;-0,851913931;-1,012649702;0,270330913;0,131276371;-0,433800284;0,623761458;-0,006687822;0,055055966;0,314040797;-1,210701219;-1,01064651;1,612129086;-0,163546023;-0,415195014;0,116482082;7,349145378;-0,693906603;-0,353104947
319;-0,758883534;-0,813969238;8H;13127;13127;12780;-0,577493298;-0,621513611;-0,770301022;-0,464093788;-1,123694427;-1,105284901;0,328266385;-0,745581792;0,630000318;1,563478017;0,35449729;0,64597469;-1,302670549;-0,869710239;-0,808462534;-4,04025673;1,10181481;-0,542512529;-1,918991725;0,067969042;1,824854509;-0,310891055;-0,158586165;0,352859175;-0,17228656;-0,062133062;0,291176595;0,269390791;-0,743230184;0,326793909;-0,025882905;0,08917558;-0,79969448;1,272915588;-0,54361997;0,391627896;0,188314271;-0,095610111;-0,355416541;-0,429445511;-0,17228656;-0,555386995;0,88714831;1,438043204;0,134683969;0,502335685;0,145831317;0,386799107;-0,794873412;-0,838233749;-0,251903487;-2,097465711;-0,693906603;-0,2464555
320;-1,537253358;-1,513002651;3H;12455;12469;12358;1,200938159;-1,478393315;-0,370689298;-1,919868504;-1,449986719;0,302162053;-0,635182554;-1,696446527;-0,577211435;-0,786909047;-0,388473997;-0,678045785;-2,987618555;-0,820280662;-2,718299767;-5,697503922;-1,333992071;-3,11788411;-3,217667404;-0,782282835;0,903567949;0,014581576;-1,208263798;-1,612806594;-0,457351652;2,342984733;-1,856683895;0,170260105;0,052383788;1,178016407;1,16333468;-0,563260752;0,473388982;-0,066563249;1,368936762;-2,470924036;0,634550283;-0,989715745;-1,577554502;-2,145004174;-0,457351652;0,580232559;-1,891714533;-0,398592906;-1,113362283;-0,739007716;0,444669494;-1,070687532;-2,935175361;-0,499919354;1,798001648;-4,427186317;1,473146985;-0,143212528
321;-0,456339733;-0,54226662;5H;13522;13522;13258;0,047956144;-0,159494329;-0,280021092;-0,00752691;0,525810848;-0,865218698;0,46271857;-0,085026874;0,629661166;-0,214425591;0,67283917;0,949140898;-0,893514914;0,915246716;1,146751684;0,461357233;0,203293486;0,747066191;-0,03036561;0,067969042;1,671306749;-0,324259052;0,497462355;0,844275617;-0,473407179;-0,80964442;-0,621125643;-1,349743749;1,295445617;-0,958837673;0,144005322;1,631005025;0,693262365;0,985215011;0,167778938;-0,005948761;-1,054139804;-1,372631248;0,448777293;0,139605855;-0,473407179;0,575380099;-1,001271661;-0,029170243;0,72716802;-1,23413044;-0,998596404;2,368572499;-0,424125347;-0,294764028;0,1195985;0,273170765;-0,693906603;-0,259015156
322;0,158244691;0,009679186;0H;14104;14104;13940;0,500545432;0,477616852;0,621623847;0,849471574;1,330264195;0,923509873;-0,820591023;0,301707954;-2,343347678;0,348534993;-0,765000092;-0,74924112;0,274887527;0,475872696;0,18582729;0,055226785;-0,011624586;0,452362659;1,213759495;-0,782282835;0,903567949;0,014858633;-0,683424981;-1,367098373;0,87271366;-0,615291467;0,075361945;-0,622785384;0,544712433;-0,778424268;-1,215100489;-0,944368137;0,674994828;-0,490643075;0,356811976;0,734155478;-1,318356202;-0,404091813;0,249450094;0,841127408;0,87271366;0,025455523;-0,86066651;-0,030141854;0,233806776;0,022297604;-0,066839748;-0,283207682;0,793403104;0,754185487;-0,253698544;0,958439642;1,473146985;-0,143049838
323;-0,664080549;-0,728830643;RS;12895;12857;12746;-0,747118099;-1,362594011;2,710350671;-2,297846001;;1,855531602;-0,876777608;8,354666278;89,77448323;-1,028429705;-0,587345439;;0,048079995;-0,148038412;0,036350162;-1,000099644;-0,763600275;-1,836976957;4,246116078;1,768472797;-0,017718612;-0,153591982;0,497462355;0,107150954;-1,116518476;-0,304326742;-0,387653193;-1,151482377;0,409798064;1,680420123;-2,574206301;0,272812743;-1,198842013;2,003583305;-0,278418836;-0,026745079;-0,326964245;-1,211546572;0,125716942;-0,607226842;-1,116518476;-1,492998969;-0,257985118;3,780801154;-0,391267652;0,024376253;0,758379803;0,945459375;-1,658368186;-1,425765957;0,096237829;2,27365552;0,028444593;-0,162355699
324;-0,538939042;-0,616446573;6H;12976;12976;12767;-0,456263821;-0,630618738;0,255592941;-0,288203269;0,837066629;-0,112069826;0,353180848;2,083202309;0,582179847;-0,407320838;;-0,324779069;0,504701978;0,036498676;0,556850876;0,887868219;-0,207767287;0,438269451;1,655739607;2,618724674;-0,017718612;-0,381609837;0,891091468;2,318524944;-0,310944319;-0,062133062;0,254727009;0,153738324;-0,600427676;0,397703152;-0,535547584;0,180464947;-0,816184984;1,445732541;-0,485544681;0,354928512;0,077813213;-0,239589355;-0,264749005;-0,393849693;-0,310944319;-0,494919551;0,843785804;1,600788032;0,038189418;0,387360394;0,054990359;0,452645095;-0,772751428;-0,797766218;-0,187256507;2,021663012;-1,416257799;-0,270924052
325;1,902024776;1,57572463;0H;14155;14156;13901;-0,24223486;0,758825324;1,105187614;1,306038451;1,387402937;-0,949947946;0,911651409;0,839513385;0,883347068;0,585006395;1,136325779;2,2636147;-0,130616849;0,079337643;0,366267537;0,265207117;-1,3179909;0,024109678;0,684671755;0,067969042;-0,939005172;-0,310904908;1,153510876;1,335692059;1,329008564;-1,037635384;-0,513301059;-0,464176287;-0,500873928;-0,74956413;0,211960612;-0,44191445;0,259459915;0,136216506;-0,358171826;1,052216803;-0,886471564;0,225787963;0,761162445;1,290516994;1,329008564;-0,62210876;1,171302177;-0,315491025;0,357034448;0,213013681;-0,942705182;-1,21635031;1,52129831;0,419514627;-0,944172174;-0,248338751;-0,693906603;-0,246468515
326;0,297622735;0,13484951;1H;13136;13136;12823;0,085967815;0,622366591;-0,728325;0,883152737;-0,419985705;-0,25799242;0,65699326;0,77702946;0,592833219;0,098124732;0,663956856;0,74243563;-0,180951141;-1,052890437;-1,022550836;1,266048704;1,054600275;1,345453729;-0,267612431;0,067969042;-0,939005172;-0,323411584;0,169438095;0,598567396;0,136721558;-0,39455576;0,283490136;0,170260105;-0,539466606;-0,34514759;0,144005322;0,00400613;-0,363195769;0,382844096;-0,039591157;0,637729646;-0,892312393;-0,439363958;0,642709019;0,76995367;0,136721558;0,221541784;0,982486201;-0,397692737;-0,082114042;1,337348993;-0,668031583;-0,383801042;1,191116855;0,235297484;-0,418295291;0,474128574;-0,693906603;-0,258218933
327;-0,981976241;-0,096919789;1H;15219;15105;14952;-1,451301216;-0,121176901;6,095297036;-0,482805545;4,803698274;-2,7669196;0,761138213;;1,02375611;-0,208117137;2,15944746;2,040132706;61,28864437;652,1600266;584,4570647;-0,178326465;0,127603302;0,420855535;13,7268982;-0,782282835;0,903567949;-0,426332659;13,2904085;10,42689624;1,246600789;-4,098694395;-0,658472317;0,170260105;-0,412744381;-14,15100076;-3,933312112;-0,503784346;0,710056714;-0,537828591;-1,374910215;0,281529745;1,831746408;1,443769446;0,011930782;-0,121176607;-27,93948635;-0,534000774;0,62904863;-1,005898307;1,14843995;0,770611365;0,807501702;-0,318325543;-0,555218586;-1,407839764;-0,886929803;;-0,693906603;-0,354916535
328;-0,620444737;-0,689642427;3H;14603;14603;14316;-0,454758476;-0,630002859;2,868180512;-0,741027795;2,2805717;-0,088533924;0,175788034;3,929694736;0,475585256;0,955925383;-0,794747866;-0,203309737;0,441188505;0,118881305;0,562570664;0,799514794;0,172819176;0,618414615;3,018596574;2,618724674;-0,017718612;-0,361147203;1,9407691;3,301357829;-1,239121843;-0,444164759;-0,925970851;-1,543284613;1,028103779;1,266191789;-2,574206301;0,568354554;-0,863134975;1,100014376;-0,063186232;-0,186387398;-0,401521394;-1,323176942;0,380112277;-0,456663924;-1,239121843;-1,151370919;-0,871528096;2,637517697;-0,309598612;-0,276508238;0,706455495;1,213636589;-1,417975961;-1,079338624;0,110473627;0,797275503;-1,416257799;-0,246892439
329;-1,29567359;-1,296051067;5H;12913;12913;12587;1,566698575;-1,439015395;-1,007045782;-2,103243725;-1,636439458;1,639001301;-0,757284663;-1,152134007;-0,694728468;0,135371768;-1,003479594;-2,214399885;-0,146080999;0,464888345;0,332635184;-1,268186446;-0,863007745;-0,777457848;-0,425093739;-1,632534712;-0,017718612;-0,031686932;-1,208263798;-1,612806594;-0,02170638;3,116658988;-2,82632129;-1,415830873;1,178483563;1,511669816;0,144005322;0,244812525;0,910925966;-0,041790853;1,673060497;-2,911316641;0,400870294;-1,100568691;-2,993432224;-3,053496136;-0,02170638;1,012021318;-1,355737786;-0,402382189;-0,689837562;-1,647117645;-0,477163547;-1,506129916;-2,572006124;-0,170495185;2,025275799;0,595296162;1,473146985;-0,170381731
330;1,857517118;1,535749135;0H;14248;14248;13997;2,132540121;-0,08757263;0,76434232;0,01866955;1,16185527;-1,703096818;0,655388367;8,838934744;0,889102966;1,924205607;1,189755521;1,461223911;-2,179248526;-1,091437199;-0,87332493;0,696032871;0,765732824;0,022278349;6,010294602;0,067969042;1,824854509;-0,422827992;6,073874779;5,021315377;-1,555263577;1,198811812;1,441346386;-0,22626264;0,739934147;1,782726834;1,503111133;-0,002598328;-0,781470875;0,16901044;1,837098138;-0,4168071;2,383499151;2,580081969;1,13552927;0,907451239;-1,555263577;1,378818594;-1,620842;0,16230003;-2,032501039;-0,997428371;-0,368963223;-0,972433866;-0,72208155;1,453112714;1,262800442;7,118877495;-0,693906603;-0,351623791
331;0,262261856;0,10309124;8H;12966;12966;12746;-0,131290617;-0,03291559;-0,239724111;0,355481181;-0,226014711;0,819951903;1,296322117;-0,389164608;1,683068133;0,055068638;0,842717953;-0,421329973;-0,506911165;0,959184117;1,144616296;0,541462525;-0,69744493;0,294037249;0,035008491;-0,782282835;0,903567949;-0,092639457;-0,158586165;-1,121390152;0,242828302;-0,351419957;0,333081862;0,170260105;-0,804431259;-0,338986393;0,144005322;-0,102351679;-0,541961994;0,28697423;-0,16784199;0,655863459;-0,60299979;-0,213651264;0,187351112;0,404181146;0,242828302;-0,022823812;1,095734426;-0,27357573;0,059891306;1,443054426;-0,370785928;-0,299774151;0,929903938;-0,084216269;-0,355468299;0,321617936;1,473146985;-0,206173496
332;-0,846461717;-0,892619811;5H;14716;14716;14596;0,570237689;-0,603938188;0,21529596;-0,662438415;0,701738028;0,768172918;-1,825223764;-0,635846709;-1,981811353;0,921280119;-1,536498236;-0,9548662;0,304956708;0,596700551;0,93321293;-0,270015928;-0,076539431;-0,17094835;0,214754734;0,067969042;-0,939005172;-0,166983067;-0,683424981;-0,62997371;-0,598036222;-0,263961128;0,486175353;-0,358436888;0,15846565;-2,39339273;0,144005322;1,479965289;0,142363527;-0,658151657;0,701959372;-0,755227846;-0,360926317;-1,181588362;0,067940717;-0,493031201;-0,598036222;1,307524467;1,03640885;-0,813519347;1,076350636;0,685733184;0,92100306;1,69484398;0,078944955;-0,27023089;0,791448414;0,052144878;0,028444593;-0,172840155
333;0,652305569;0,453381167;8H;14121;14121;13903;-0,717394944;0,642163821;3,106604313;1,077755012;2,835418962;-1,124113623;-0,392131;3,644265207;-0,580569813;-0,738359832;-0,25378684;0,210035108;-0,184225903;-0,733284606;-0,58889131;0,477703957;-0,512215912;0,259515409;5,6708026;0,067969042;-0,939005172;-0,317077736;2,793632177;2,564233165;1,624760914;0,040126492;-2,354423775;2,898336587;-1,117780762;-0,527805502;1,503111133;-0,363648551;1,211712754;-1,385469201;-0,901240304;1,061024656;0,1158739;1,12268244;0,900411047;1,237889948;1,624760914;-1,551922309;-1,088681876;-0,188998943;1,29982751;-1,852644098;0,52029808;-0,29386519;-0,023701051;0,011341516;-1,261174239;3,356322292;-0,693906603;-0,252268083
334;-1,078488133;-1,101002707;5H;13148;13148;12951;-0,700598532;-0,440604044;-0,743436368;-0,516486708;-0,471109843;0,339819497;0,473672342;-0,657734569;0,745379922;0,360556001;-0,749448063;-0,402945425;0,608225871;0,273760647;0,68977875;0,443953153;0,796754986;0,55716397;-0,578395355;0,91822092;-0,939005172;-0,292120448;-0,486610425;0,107150954;-0,686929795;-0,160804561;0,054152379;-0,411306587;-0,164676024;0,864809862;-1,215100489;0,382600536;-0,966814824;1,913616254;-0,400517221;0,208130977;-0,089188261;-0,648258823;-0,07089885;-0,456324916;-0,686929795;-0,888929562;0,267064174;2,72166753;-0,071371321;0,09712898;0,30288583;0,778725881;-1,133339767;-0,987521535;-0,220539854;0,001391026;-0,693906603;-0,228819921
335;-0,082424095;-0,206457002;5H;12639;12639;12361;-0,130351134;-0,033389722;0,277420472;-0,209613889;1,375373728;-0,738124826;-0,099608985;0,600817395;-0,05389132;0,143427462;0,279384277;0,889522324;-0,996609247;0,803090716;0,690453083;0,546140491;0,315062657;0,710754864;0,370142942;0,067969042;-0,939005172;5,036238469;0,825486616;1,089983838;-0,503660846;-0,409135703;-0,422752612;-0,643655003;0,793238903;-0,298743187;0,144005322;0,983356868;0,182221029;1,313582053;-0,080686235;0,21778871;-0,715687185;-0,906285436;0,230197061;0,071309816;-0,503660846;0,531880206;0,287033123;0,357752496;0,105516253;-0,939898234;-0,894137289;1,34334393;-0,164008764;-0,344170366;-0,080201307;0,200027186;-0,693906603;4,77734168
336;-0,33717505;-0,435245888;1H;12398;12398;12239;-0,548394682;0,138310655;0,329470739;0,052350713;0,625051821;1,234183782;1,380472862;0,151672587;1,688409781;-0,96093369;1,136630942;0,976392093;-0,05265176;0,316599614;0,272577409;0,502779155;0,777340454;0,937349581;0,248389644;-0,782282835;0,903567949;-0,250284851;2,990446733;0,352859175;0,28768045;-0,062133062;0,162779986;0,566782849;-1,000274698;0,029610046;0,144005322;-0,19145804;-0,550928187;0,537116447;-0,656964978;0,494844913;0,498791715;0,364285812;-0,66829362;-0,532981421;0,28768045;-0,758125854;0,844490356;0,873367231;0,509210484;0,704354418;0,514444918;0,312507655;-0,828978137;-0,576482175;-0,516799039;-0,026851276;1,473146985;-0,298744015
337;0,412306431;0,237842467;5H;13433;13433;13179;0,204893274;0,786052586;-0,105400843;0,991680929;1,48514026;-0,432158097;0,731330059;0,707003096;0,599754102;1,268726646;0,532139346;0,814464527;0,181946424;-0,164215364;0,068380975;0,657266079;0,416504706;1,096318783;-0,173629027;2,618724674;-0,017718612;-0,375640519;0,366252651;1,827108502;0,394169349;-0,624805247;-0,039990882;-0,22626264;0,139178039;-0,567947093;0,144005322;-0,164759536;0,264685046;0,104966826;0,206614821;0,671877736;-1,264842908;-0,582614413;0,40776109;0,789420819;0,394169349;0,202326034;0,214931713;-0,320170656;0,087375357;0,434248109;-0,552484759;-0,332067314;1,109293118;0,510020044;-0,414081894;-0,143200754;-1,416257799;-0,263913599
338;0,792277164;0,965217922;5H;14546;14546;14275;0,72583562;0,33761966;0,991012836;0,542598754;0,862628698;-2,046720991;1,0835612;0,697242293;1,142798558;2,838840585;1,516274487;1,96257574;-2,006933712;-1,057542632;-1,180820736;0,438973006;1,286073101;0,229940736;0,734016838;-0,782282835;0,903567949;-0,314063357;1,153510876;1,335692059;0,354422164;-0,536429018;-0,295199273;-1,019308129;1,575066527;-1,712647716;0,144005322;1,293593855;1,617283021;-0,182285727;0,738020292;0,017294182;-0,637815858;-0,519031962;0,370650018;0,445983414;0,354422164;0,459861903;-1,170458574;-0,954364065;1,535920014;-1,202546518;-0,180199339;1,814740936;-0,083282928;0,502295749;0,248668079;-0,072047719;-0,693906603;-0,249435978
339;1,478044272;1,194955761;0H;15055;15055;14907;-1,675484459;0,53219362;4,342378383;1,12266323;4,722501113;-1,265329036;0,763430633;22,30063431;0,926080254;-0,756013941;1,60434056;1,674815933;-0,095564776;0,037816798;0,199066693;0,507851292;0,296291492;0,403886035;11,44056373;0,067969042;1,824854509;-0,426216003;10,99423868;8,706938694;2,972929229;-0,991887689;-3,148545043;5,372638513;-1,963824419;-0,561275116;-1,215100489;1,411238067;-0,509637292;-0,289632776;-1,850734803;1,102861953;-0,502295807;0,477746413;0,550909048;0,995710611;2,972929229;-2,224213646;-1,300120013;0,125639762;3,769156856;0,516600416;0,191117561;1,467829915;-1,023319766;-0,625402709;-1,843445826;7,543768291;-0,693906603;-0,354806934
340;-0,593313133;-0,665278956;1H;13419;13419;13164;-1,659026969;0,060000585;4,176153338;-0,273233863;4,099989551;-0,935826405;-0,165846588;4,849354594;-0,066505404;-1,478689305;-0,196205757;0,045002654;-0,278767224;-3,881252998;-2,960310355;-0,545985849;-1,910467026;-1,950872087;3,264779735;0,067969042;-0,939005172;-0,314285002;3,449680697;3,055649607;1,435875849;-1,185891803;-0,496636732;0,170260105;-0,60858782;-0,275228191;0,345354331;-0,55759665;0,497672039;-0,378271642;-1,646239959;0,220364105;1,735805226;1,349198345;0,113776419;-0,083113083;1,435875849;-0,470049893;0,951770522;-1,65912312;1,109558445;0,443416562;0,1076505;-0,3389382;-0,154291765;;;-0,038078858;-0,693906603;-0,249644221
341;-0,574697796;-0,648556307;1H;14100;14100;13838;1,383350953;-0,658771923;2,194885129;-1,111520589;1,244556081;-0,229749338;0,867242407;3,283189459;1,014200863;-0,122064989;0,753854387;1,482694764;0,460158503;0,22848602;0,356658294;0,254230383;-1,505977344;-0,601162998;1,741833221;1,066090811;-0,778781422;-0,317079664;2,137583656;2,072816723;-1,028570403;1,154685427;0,480322516;2,394235498;-1,196118137;0,158711159;1,503111133;-2,201305355;-0,55695585;-0,105773387;1,444906705;-1,556630693;0,735984132;-0,211875647;-2,68557967;-2,440579419;-1,028570403;0,455618204;0,124942708;0,32950063;-1,32179443;0,751180513;1,422426887;-0,186882511;-0,677049802;0,146006579;1,391994678;0,00154316;-0,693906603;-0,252269894
342;-0,571482182;-0,645667275;5H;12753;12753;12503;-1,658103746;0,061563111;2,790944632;-0,127282156;2,59032383;-0,432158097;-0,095225781;3,535639306;0,102448954;-1,197597288;0,381888012;0,810722977;0,259852937;-0,087075267;0,196504228;0,935211334;0,481628368;0,90936378;2,193741998;0,067969042;-0,939005172;-0,314285002;2,465607917;2,318524944;1,238493542;-0,740499619;-0,995428497;0,170260105;0,068704074;-0,321744102;0,880187636;-0,505247702;1,29647781;-0,942247785;-1,492370058;0,331991398;1,685833536;1,440502319;0,045745909;-0,056069727;1,238493542;-0,703932783;0,560318942;-1,491072217;1,011582893;0,145717408;0,381007725;-0,201234198;-0,198808844;;;-0,018617525;-0,693906603;-0,249644221
343;-0,293165279;0,520377199;3H;15193;15089;14894;-0,224042748;0,050952218;4,177832379;0,082289525;3,393273526;-2,498610314;1,099304124;;1,303577501;0,567118227;1,403806641;1,094416692;73,17387038;644,1763697;587,1629699;0,449163113;1,567789261;0,378978487;11,09928229;-0,782282835;0,903567949;-0,425039925;10,66621442;8,461230473;2,047787495;2,628907827;0,115356331;0,170260105;-0,216900941;-14,15111623;-6,651523735;0,359796235;-0,488529447;1,349592052;-0,279615879;0,391627896;-0,382068839;-0,503975063;0,024480726;-0,042683266;-28,68344544;0,054864374;1,128417219;0,570443239;-0,212245855;-0,268713303;-0,78736515;0,368763032;-0,555218586;-0,448229734;-0,183940638;;-0,693906603;-0,353701971
344;-0,059897406;-0,186226745;3H;14671;14671;14396;1,041144313;-0,048530946;0,166603776;-0,149736265;-0,092189761;-0,582787871;-0,784101057;1,015133885;-0,83208514;-0,460197824;-0,845929649;0,786558069;0,259513811;-0,05021988;-0,1288614;0,940612198;0,197364422;0,939012575;0,403404782;0,067969042;-0,939005172;-0,323150824;0,825486616;1,089983838;-0,514805172;0,164480908;0,605080354;-0,622785384;0,597395464;-1,797592514;0,144005322;1,718229632;0,141398201;0,229805252;1,047211771;-0,494951953;0,405664889;0,066128186;0,259406873;-0,004973797;-0,514805172;1,44275703;0,367274188;-0,607517378;0,741751878;-0,199242655;-0,735993649;1,694482355;-0,083282928;0,420097593;0,723510496;0,373256896;-0,693906603;-0,257973941
